temp,time,slowCool,pH,numberInorg,numberOrg,numberOxlike,numberComponents,orgavgpolMax,orgrefractivityMax,orgmaximalprojectionareaMax,orgmaximalprojectionradiusMax,orgmaximalprojectionsizeMax,orgminimalprojectionareaMax,orgminimalprojectionradiusMax,orgminimalprojectionsizeMax,orgavgpol_pHdependentMax,orgmolpolMax,orgvanderwaalsMax,orgASAMax,orgASA+Max,orgASA-Max,orgASA_HMax,orgASA_PMax,orgpolarsurfaceareaMax,orghbdamsaccMax,orghbdamsdonMax,orgavgpolMin,orgrefractivityMin,orgmaximalprojectionareaMin,orgmaximalprojectionradiusMin,orgmaximalprojectionsizeMin,orgminimalprojectionareaMin,orgminimalprojectionradiusMin,orgminimalprojectionsizeMin,orgavgpol_pHdependentMin,orgmolpolMin,orgvanderwaalsMin,orgASAMin,orgASA+Min,orgASA-Min,orgASA_HMin,orgASA_PMin,orgpolarsurfaceareaMin,orghbdamsaccMin,orghbdamsdonMin,orgavgpolArithAvg,orgrefractivityArithAvg,orgmaximalprojectionareaArithAvg,orgmaximalprojectionradiusArithAvg,orgmaximalprojectionsizeArithAvg,orgminimalprojectionareaArithAvg,orgminimalprojectionradiusArithAvg,orgminimalprojectionsizeArithAvg,orgavgpol_pHdependentArithAvg,orgmolpolArithAvg,orgvanderwaalsArithAvg,orgASAArithAvg,orgASA+ArithAvg,orgASA-ArithAvg,orgASA_HArithAvg,orgASA_PArithAvg,orgpolarsurfaceareaArithAvg,orghbdamsaccArithAvg,orghbdamsdonArithAvg,orgavgpolGeomAvg,orgrefractivityGeomAvg,orgmaximalprojectionareaGeomAvg,orgmaximalprojectionradiusGeomAvg,orgmaximalprojectionsizeGeomAvg,orgminimalprojectionareaGeomAvg,orgminimalprojectionradiusGeomAvg,orgminimalprojectionsizeGeomAvg,orgavgpol_pHdependentGeomAvg,orgmolpolGeomAvg,orgvanderwaalsGeomAvg,orgASAGeomAvg,orgASA+GeomAvg,orgASA-GeomAvg,orgASA_HGeomAvg,orgASA_PGeomAvg,orgpolarsurfaceareaGeomAvg,orghbdamsaccGeomAvg,orghbdamsdonGeomAvg,oxlikeavgpolMax,oxlikerefractivityMax,oxlikemaximalprojectionareaMax,oxlikemaximalprojectionradiusMax,oxlikemaximalprojectionsizeMax,oxlikeminimalprojectionareaMax,oxlikeminimalprojectionradiusMax,oxlikeminimalprojectionsizeMax,oxlikeavgpol_pHdependentMax,oxlikemolpolMax,oxlikevanderwaalsMax,oxlikeASAMax,oxlikeASA+Max,oxlikeASA-Max,oxlikeASA_HMax,oxlikeASA_PMax,oxlikepolarsurfaceareaMax,oxlikehbdamsaccMax,oxlikehbdamsdonMax,oxlikeavgpolMin,oxlikerefractivityMin,oxlikemaximalprojectionareaMin,oxlikemaximalprojectionradiusMin,oxlikemaximalprojectionsizeMin,oxlikeminimalprojectionareaMin,oxlikeminimalprojectionradiusMin,oxlikeminimalprojectionsizeMin,oxlikeavgpol_pHdependentMin,oxlikemolpolMin,oxlikevanderwaalsMin,oxlikeASAMin,oxlikeASA+Min,oxlikeASA-Min,oxlikeASA_HMin,oxlikeASA_PMin,oxlikepolarsurfaceareaMin,oxlikehbdamsaccMin,oxlikehbdamsdonMin,oxlikeavgpolArithAvg,oxlikerefractivityArithAvg,oxlikemaximalprojectionareaArithAvg,oxlikemaximalprojectionradiusArithAvg,oxlikemaximalprojectionsizeArithAvg,oxlikeminimalprojectionareaArithAvg,oxlikeminimalprojectionradiusArithAvg,oxlikeminimalprojectionsizeArithAvg,oxlikeavgpol_pHdependentArithAvg,oxlikemolpolArithAvg,oxlikevanderwaalsArithAvg,oxlikeASAArithAvg,oxlikeASA+ArithAvg,oxlikeASA-ArithAvg,oxlikeASA_HArithAvg,oxlikeASA_PArithAvg,oxlikepolarsurfaceareaArithAvg,oxlikehbdamsaccArithAvg,oxlikehbdamsdonArithAvg,oxlikeavgpolGeomAvg,oxlikerefractivityGeomAvg,oxlikemaximalprojectionareaGeomAvg,oxlikemaximalprojectionradiusGeomAvg,oxlikemaximalprojectionsizeGeomAvg,oxlikeminimalprojectionareaGeomAvg,oxlikeminimalprojectionradiusGeomAvg,oxlikeminimalprojectionsizeGeomAvg,oxlikeavgpol_pHdependentGeomAvg,oxlikemolpolGeomAvg,oxlikevanderwaalsGeomAvg,oxlikeASAGeomAvg,oxlikeASA+GeomAvg,oxlikeASA-GeomAvg,oxlikeASA_HGeomAvg,oxlikeASA_PGeomAvg,oxlikepolarsurfaceareaGeomAvg,oxlikehbdamsaccGeomAvg,oxlikehbdamsdonGeomAvg,inorg-water-moleratio,org-water-moleratio,orgacc-waterdonratio,orgdon-wateraccratio,inorg-org-moleratio,0twater-water-moleratio,IonizationMax,EAMax,PaulingElectronegMax,PearsonElectronegMax,hardnessMax,AtomicRadiusMax,IonizationMin,EAMin,PaulingElectronegMin,PearsonElectronegMin,hardnessMin,AtomicRadiusMin,IonizationMean,EAMean,PaulingElectronegMean,PearsonElectronegMean,hardnessMean,AtomicRadiusMean,IonizationGeom,EAGeom,PaulingElectronegGeom,PearsonElectronegGeom,hardnessGeom,AtomicRadiusGeom,IonizationMaxWeighted,EAMaxWeighted,PaulingElectronegMaxWeighted,PearsonElectronegMaxWeighted,hardnessMaxWeighted,AtomicRadiusMaxWeighted,IonizationMinWeighted,EAMinWeighted,PaulingElectronegMinWeighted,PearsonElectronegMinWeighted,hardnessMinWeighted,AtomicRadiusMinWeighted,IonizationMeanWeighted,EAMeanWeighted,PaulingElectronegMeanWeighted,PearsonElectronegMeanWeighted,hardnessMeanWeighted,AtomicRadiusMeanWeighted,IonizationGeomWeighted,EAGeomWeighted,PaulingElectronegGeomWeighted,PearsonElectronegGeomWeighted,hardnessGeomWeighted,AtomicRadiusGeomWeighted,outcome
100,113.0,0,8,2,2,0,4,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,59.48,181.33,96.38,55.28,2.0,5.98,5.3,13.01,20.45,3.16,4.91,14.99,2.42,5.8,5.3,5.04,227.47,227.47,167.98,43.33,141.19,46.13,20.23,0.02,1.0,7.18,17.87,26.77,3.87,5.04,17.285,2.65,7.425,7.52,7.11,232.52,232.52,181.11,51.405,161.26,71.255,37.755,1.01,3.49,6.9295,17.1964,26.0133,3.8043,5.0383,17.132,2.64,7.245,7.1848,6.802,232.4652,232.4652,180.6334,50.7668,160.0062,66.6784,33.4412,0.2,2.4454,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0054,0.2969,-0.5867,-0.3146,0.0182,0.3023,869.3,190.2,2.1,529.8,339.6,171,650.9,50.6,1.63,350.7,300.1,123,760.1,120.4,1.865,440.25,319.85,147.0,752.215,98.1026,1.8501,431.0462,319.2397,145.0276,1.0421,0.081,0.0026,0.5615,0.4805,0.2738,0.3472,0.076,0.0008,0.2116,0.1356,0.0491,0.6946,0.0785,0.0017,0.3865,0.3081,0.1615,0.6015,0.0784,0.0015,0.3447,0.2553,0.116,1
110,144.0,0,10,2,2,0,4,17.65,42.01,55.52,6.49,5.58,27.78,3.3,12.77,18.01,16.96,380.76,380.76,286.77,93.99,346.78,46.13,27.64,2.0,2.96,5.3,13.01,20.45,3.16,4.91,14.99,2.42,5.8,5.3,5.04,227.47,227.47,167.98,59.48,181.33,33.98,20.23,0.04,1.0,11.475,27.51,37.985,4.825,5.245,21.385,2.86,9.285,11.655,11.0,304.115,304.115,227.375,76.735,264.055,40.055,23.935,1.02,1.98,9.6719,23.3784,33.6955,4.5286,5.2343,20.4064,2.826,8.6062,9.77,9.2455,294.2983,294.2983,219.4804,74.7698,250.7621,39.5916,23.6465,0.2828,1.7205,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.009,0.3153,-0.6234,-0.3224,0.0286,0.3243,869.3,190.2,2.1,529.8,339.6,171,650.9,50.6,1.63,350.7,300.1,123,760.1,120.4,1.865,440.25,319.85,147.0,752.215,98.1026,1.8501,431.0462,319.2397,145.0276,1.3164,0.1023,0.0033,0.7093,0.6069,0.3458,0.4396,0.0962,0.0011,0.2679,0.1717,0.0622,0.878,0.0993,0.0022,0.4886,0.3893,0.204,0.7607,0.0992,0.0019,0.4359,0.3228,0.1467,1
110,144.0,0,11,2,2,0,4,17.65,42.01,55.52,6.49,5.58,27.78,3.3,12.77,17.65,17.04,388.59,388.59,291.33,97.25,381.15,46.13,26.02,2.0,2.73,5.3,13.01,20.45,3.16,4.91,14.99,2.42,5.8,5.3,5.04,227.47,227.47,167.98,59.48,181.33,7.44,20.23,0.27,1.0,11.475,27.51,37.985,4.825,5.245,21.385,2.86,9.285,11.475,11.04,308.03,308.03,229.655,78.365,281.24,26.785,23.125,1.135,1.865,9.6719,23.3784,33.6955,4.5286,5.2343,20.4064,2.826,8.6062,9.6719,9.2672,297.3089,297.3089,221.2185,76.0554,262.8953,18.5259,22.9431,0.7348,1.6523,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0181,0.3112,-0.6105,-0.3233,0.0583,0.3294,869.3,190.2,2.1,529.8,339.6,171,650.9,50.6,1.63,350.7,300.1,123,760.1,120.4,1.865,440.25,319.85,147.0,752.215,98.1026,1.8501,431.0462,319.2397,145.0276,1.3004,0.1069,0.0033,0.7007,0.5996,0.3416,0.4886,0.1011,0.0012,0.2978,0.1909,0.0691,0.8945,0.104,0.0022,0.4992,0.3952,0.2054,0.7971,0.104,0.002,0.4568,0.3383,0.1537,1
150,24.0,1,1,2,1,0,3,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.0,4.0,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.0,4.0,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.0,4.0,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.0,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0209,0.0019,0.0,-0.0074,11.2146,0.0227,941.0,195.0,2.55,568.0,373.0,171,650.9,50.6,1.63,350.7,300.1,103,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,5.7735,1.1964,0.0156,3.485,2.2886,0.632,0.6474,0.0503,0.0016,0.3488,0.2985,0.1701,3.2105,0.6234,0.0086,1.9169,1.2935,0.401,1.9334,0.2454,0.005,1.1026,0.8265,0.3279,1
150,24.0,1,4,2,1,0,3,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.0,4.0,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.0,4.0,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.0,4.0,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.0,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0175,0.0024,0.0,-0.0097,7.1626,0.0199,941.0,195.0,2.55,568.0,373.0,171,650.9,50.6,1.63,350.7,300.1,103,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,5.62,1.1646,0.0152,3.3923,2.2277,0.6152,0.6267,0.0487,0.0016,0.3376,0.2889,0.1646,3.1234,0.6067,0.0084,1.865,1.2583,0.3899,1.8767,0.2382,0.0049,1.0702,0.8023,0.3182,0
150,24.0,1,7,2,1,0,3,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.05,3.95,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.05,3.95,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.05,3.95,14.59,37.89,39.06,4.16,6.87,31.04,3.48,7.66,15.21,15.09,213.34,213.34,196.87,16.47,172.28,41.06,32.08,0.05,3.95,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0201,0.0028,-0.0001,-0.0111,7.1586,0.0229,941.0,195.0,2.55,568.0,373.0,171,650.9,50.6,1.63,350.7,300.1,103,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,5.62,1.1646,0.0152,3.3923,2.2277,0.6152,0.6686,0.052,0.0017,0.3603,0.3083,0.1757,3.1443,0.6083,0.0085,1.8763,1.268,0.3954,1.9385,0.246,0.005,1.1055,0.8287,0.3287,1
100,20.0,0,5,1,1,0,2,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0083,0.0335,0.0,-0.2009,0.2487,0.0418,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,0.5472,0.0575,0.0017,0.3023,0.2448,0.1519,0.5472,0.0575,0.0017,0.3023,0.2448,0.1519,0.5472,0.0575,0.0017,0.3023,0.2448,0.1519,0.5472,0.0575,0.0017,0.3023,0.2448,0.1519,0
100,20.0,0,5,1,1,0,2,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0082,0.0322,0.0,-0.193,0.254,0.0403,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,0.5424,0.057,0.0017,0.2997,0.2427,0.1506,0.5424,0.057,0.0017,0.2997,0.2427,0.1506,0.5424,0.057,0.0017,0.2997,0.2427,0.1506,0.5424,0.057,0.0017,0.2997,0.2427,0.1506,0
100,20.0,0,5,1,1,0,2,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0087,0.0328,0.0,-0.197,0.2642,0.0415,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,0.5486,0.0576,0.0017,0.3031,0.2455,0.1523,0.5486,0.0576,0.0017,0.3031,0.2455,0.1523,0.5486,0.0576,0.0017,0.3031,0.2455,0.1523,0.5486,0.0576,0.0017,0.3031,0.2455,0.1523,0
100,20.0,0,5,1,1,0,2,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0085,0.0335,0.0,-0.2013,0.2535,0.0421,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,0.5358,0.0563,0.0017,0.296,0.2397,0.1488,0.5358,0.0563,0.0017,0.296,0.2397,0.1488,0.5358,0.0563,0.0017,0.296,0.2397,0.1488,0.5358,0.0563,0.0017,0.296,0.2397,0.1488,0
180,72.0,0,5,1,1,0,2,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0282,0.0398,0.0,-0.2389,0.7096,0.0681,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,1.073,0.1127,0.0034,0.5929,0.4801,0.2979,1.073,0.1127,0.0034,0.5929,0.4801,0.2979,1.073,0.1127,0.0034,0.5929,0.4801,0.2979,1.073,0.1127,0.0034,0.5929,0.4801,0.2979,1
180,72.0,0,5,1,1,0,2,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0397,0.0283,0.0,-0.17,1.4025,0.0681,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,1.5123,0.1589,0.0048,0.8356,0.6767,0.4199,1.5123,0.1589,0.0048,0.8356,0.6767,0.4199,1.5123,0.1589,0.0048,0.8356,0.6767,0.4199,1.5123,0.1589,0.0048,0.8356,0.6767,0.4199,1
